language,item_type,text,pronunciation,vietnamese_meaning,example,example_vietnamese,topic,situation,difficulty,frequency_level,notes
zh,VOCABULARY,因素,yīnsù,nhân tố,我们谈谈这个因素吧。,Chúng ta nói về nhân tố này nhé.,Problem Solving,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,原则,yuánzé,nguyên tắc,这个原则很重要。,Nguyên tắc này rất quan trọng.,Daily Life,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,过程,guòchéng,quá trình,我们谈谈这个过程吧。,Chúng ta nói về quá trình này nhé.,Work,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,阶段,jiēduàn,giai đoạn,这个阶段很重要。,Giai đoạn này rất quan trọng.,Work,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,步骤,bùzhòu,"bước, trình tự",我们谈谈这个步骤吧。,Chúng ta nói về bước này nhé.,Work,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,范围,fànwéi,phạm vi,这个范围很重要。,Phạm vi này rất quan trọng.,Work,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,程度,chéngdù,mức độ,这个程度很重要。,Mức độ này rất quan trọng.,Daily Life,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,比例,bǐlì,tỷ lệ,这个比例很重要。,Tỷ lệ này rất quan trọng.,Business,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,数量,shùliàng,số lượng,我们谈谈这个数量吧。,Chúng ta nói về số lượng này nhé.,Business,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,价值,jiàzhí,giá trị,你喜欢这个价值吗？,Bạn thích giá trị này không?,Money,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,利益,lìyì,lợi ích,这个利益很重要。,Lợi ích này rất quan trọng.,Business,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,优点,yōudiǎn,ưu điểm,你喜欢这个优点吗？,Bạn thích ưu điểm này không?,Daily Life,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,缺点,quēdiǎn,khuyết điểm,你喜欢这个缺点吗？,Bạn thích khuyết điểm này không?,Daily Life,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,责任,zérèn,trách nhiệm,这个责任很重要。,Trách nhiệm này rất quan trọng.,Work,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,权利,quánlì,quyền lợi,你喜欢这个权利吗？,Bạn thích quyền lợi này không?,Daily Life,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,自由,zìyóu,tự do,我们谈谈这个自由吧。,Chúng ta nói về tự do này nhé.,Daily Life,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,压力,yālì,áp lực,你喜欢这个压力吗？,Bạn thích áp lực này không?,Emotion,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,挑战,tiǎozhàn,thách thức,这个挑战很重要。,Thách thức này rất quan trọng.,Problem Solving,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,危机,wēijī,khủng hoảng,我们谈谈这个危机吧。,Chúng ta nói về khủng hoảng này nhé.,Problem Solving,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,矛盾,máodùn,mâu thuẫn,这个矛盾很重要。,Mâu thuẫn này rất quan trọng.,Problem Solving,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,关系,guānxì,quan hệ,我们谈谈这个关系吧。,Chúng ta nói về quan hệ này nhé.,Relationship,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,态度,tàidù,thái độ,我们谈谈这个态度吧。,Chúng ta nói về thái độ này nhé.,Social,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,性格,xìnggé,tính cách,我们谈谈这个性格吧。,Chúng ta nói về tính cách này nhé.,Social,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,能力,nénglì,năng lực,这个能力很重要。,Năng lực này rất quan trọng.,Work,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,经验,jīngyàn,kinh nghiệm,你喜欢这个经验吗？,Bạn thích kinh nghiệm này không?,Work,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,精神,jīngshén,tinh thần,这个精神很重要。,Tinh thần này rất quan trọng.,Health,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,情绪,qíngxù,cảm xúc,你喜欢这个情绪吗？,Bạn thích cảm xúc này không?,Emotion,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,心情,xīnqíng,tâm trạng,我们谈谈这个心情吧。,Chúng ta nói về tâm trạng này nhé.,Emotion,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,印象,yìnxiàng,ấn tượng,这个印象很重要。,Ấn tượng này rất quan trọng.,Social,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,观点,guāndiǎn,quan điểm,这个观点很重要。,Quan điểm này rất quan trọng.,Communication,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,意见,yìjiàn,ý kiến,我们谈谈这个意见吧。,Chúng ta nói về ý kiến này nhé.,Communication,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,看法,kànfǎ,cách nhìn,我们谈谈这个看法吧。,Chúng ta nói về cách nhìn này nhé.,Communication,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,想法,xiǎngfǎ,suy nghĩ,这个想法很重要。,Suy nghĩ này rất quan trọng.,Communication,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,理由,lǐyóu,lý do,我们谈谈这个理由吧。,Chúng ta nói về lý do này nhé.,Communication,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,证据,zhèngjù,bằng chứng,这个证据很重要。,Bằng chứng này rất quan trọng.,Problem Solving,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,事实,shìshí,sự thật,你喜欢这个事实吗？,Bạn thích sự thật này không?,Communication,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,现象,xiànxiàng,hiện tượng,这个现象很重要。,Hiện tượng này rất quan trọng.,Daily Life,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,趋势,qūshì,xu hướng,我们谈谈这个趋势吧。,Chúng ta nói về xu hướng này nhé.,Business,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,作用,zuòyòng,tác dụng,这个作用很重要。,Tác dụng này rất quan trọng.,Problem Solving,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,效果,xiàoguǒ,hiệu quả,这个效果很重要。,Hiệu quả này rất quan trọng.,Work,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,结论,jiélùn,kết luận,我们谈谈这个结论吧。,Chúng ta nói về kết luận này nhé.,Communication,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,内容,nèiróng,nội dung,你喜欢这个内容吗？,Bạn thích nội dung này không?,Communication,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,主题,zhǔtí,chủ đề,你喜欢这个主题吗？,Bạn thích chủ đề này không?,Communication,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,重点,zhòngdiǎn,trọng điểm,我们谈谈这个重点吧。,Chúng ta nói về trọng điểm này nhé.,Education,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,细节,xìjié,chi tiết,你喜欢这个细节吗？,Bạn thích chi tiết này không?,Work,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,例子,lìzi,ví dụ,我们谈谈这个例子吧。,Chúng ta nói về ví dụ này nhé.,Education,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,文章,wénzhāng,bài viết,你喜欢这个文章吗？,Bạn thích bài viết này không?,Communication,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,论文,lùnwén,luận văn,你喜欢这个论文吗？,Bạn thích luận văn này không?,Education,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,演讲,yǎnjiǎng,bài diễn thuyết,这个演讲很重要。,Bài diễn thuyết này rất quan trọng.,Communication,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,讲座,jiǎngzuò,buổi giảng,你喜欢这个讲座吗？,Bạn thích buổi giảng này không?,Education,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,活动,huódòng,hoạt động,这个活动很重要。,Hoạt động này rất quan trọng.,Social,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,市民,shìmín,người dân thành phố,我们谈谈这个市民吧。,Chúng ta nói về người dân thành phố này nhé.,Social,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,公民,gōngmín,công dân,你喜欢这个公民吗？,Bạn thích công dân này không?,Social,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,人民,rénmín,nhân dân,这个人民很重要。,Nhân dân này rất quan trọng.,Social,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,民族,mínzú,dân tộc,我们谈谈这个民族吧。,Chúng ta nói về dân tộc này nhé.,Social,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,传统文化,chuántǒng wénhuà,văn hóa truyền thống,我们谈谈这个传统文化吧。,Chúng ta nói về văn hóa truyền thống này nhé.,Social,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,收入,shōurù,thu nhập,我们谈谈这个收入吧。,Chúng ta nói về thu nhập này nhé.,Money,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,费用,fèiyòng,chi phí,这个费用很重要。,Chi phí này rất quan trọng.,Money,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,预算,yùsuàn,ngân sách,我们谈谈这个预算吧。,Chúng ta nói về ngân sách này nhé.,Money,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,利润,lìrùn,lợi nhuận,我们谈谈这个利润吧。,Chúng ta nói về lợi nhuận này nhé.,Business,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,成本,chéngběn,"chi phí, giá vốn",这个成本很重要。,Chi phí này rất quan trọng.,Business,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,客户,kèhù,khách hàng,我们谈谈这个客户吧。,Chúng ta nói về khách hàng này nhé.,Business,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,合同,hétóng,hợp đồng,你喜欢这个合同吗？,Bạn thích hợp đồng này không?,Business,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,贸易,màoyì,thương mại,这个贸易很重要。,Thương mại này rất quan trọng.,Business,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,货币,huòbì,tiền tệ,这个货币很重要。,Tiền tệ này rất quan trọng.,Money,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,股票,gǔpiào,cổ phiếu,我们谈谈这个股票吧。,Chúng ta nói về cổ phiếu này nhé.,Money,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,保险,bǎoxiǎn,bảo hiểm,我们谈谈这个保险吧。,Chúng ta nói về bảo hiểm này nhé.,Money,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,税,shuì,thuế,你喜欢这个税吗？,Bạn thích thuế này không?,Money,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,营养,yíngyǎng,dinh dưỡng,你喜欢这个营养吗？,Bạn thích dinh dưỡng này không?,Health,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,症状,zhèngzhuàng,triệu chứng,这个症状很重要。,Triệu chứng này rất quan trọng.,Health,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,病人,bìngrén,bệnh nhân,你喜欢这个病人吗？,Bạn thích bệnh nhân này không?,Health,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,疫苗,yìmiáo,vắc xin,我们谈谈这个疫苗吧。,Chúng ta nói về vắc xin này nhé.,Health,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,手术,shǒushù,phẫu thuật,你喜欢这个手术吗？,Bạn thích phẫu thuật này không?,Health,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,血压,xuèyā,huyết áp,你喜欢这个血压吗？,Bạn thích huyết áp này không?,Health,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,情况,qíngkuàng,tình hình,你喜欢这个情况吗？,Bạn thích tình hình này không?,Daily Life,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,状态,zhuàngtài,trạng thái,我们谈谈这个状态吧。,Chúng ta nói về trạng thái này nhé.,Daily Life,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,特点,tèdiǎn,đặc điểm,这个特点很重要。,Đặc điểm này rất quan trọng.,Daily Life,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,功能,gōngnéng,chức năng,这个功能很重要。,Chức năng này rất quan trọng.,Technology,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,规模,guīmó,quy mô,我们谈谈这个规模吧。,Chúng ta nói về quy mô này nhé.,Business,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,速度,sùdù,tốc độ,这个速度很重要。,Tốc độ này rất quan trọng.,Transportation,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,距离,jùlí,khoảng cách,你喜欢这个距离吗？,Bạn thích khoảng cách này không?,Transportation,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,位置,wèizhì,vị trí,我们谈谈这个位置吧。,Chúng ta nói về vị trí này nhé.,Daily Life,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,空间,kōngjiān,không gian,这个空间很重要。,Không gian này rất quan trọng.,Daily Life,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,地区,dìqū,khu vực,这个地区很重要。,Khu vực này rất quan trọng.,Travel,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,方面,fāngmiàn,phương diện,我们谈谈这个方面吧。,Chúng ta nói về phương diện này nhé.,Daily Life,,Intermediate,Medium,noun - everyday noun
zh,VOCABULARY,尤其,yóuqí,đặc biệt là,我喜欢水果，尤其是芒果。,"Tôi thích trái cây, đặc biệt là xoài.",Communication,,Intermediate,Medium,adverb - common adverb
zh,VOCABULARY,甚至,shènzhì,thậm chí,他甚至忘了名字。,Anh ấy thậm chí quên cả tên.,Communication,,Intermediate,Medium,adverb - common adverb
zh,VOCABULARY,反而,fǎn'ér,trái lại,吃药反而更累。,Uống thuốc trái lại còn mệt hơn.,Communication,,Intermediate,Medium,adverb - common adverb
zh,VOCABULARY,居然,jūrán,không ngờ rằng,他居然来了。,Không ngờ anh ấy lại đến.,Communication,,Intermediate,Medium,adverb - common adverb
zh,VOCABULARY,到底,dàodǐ,rốt cuộc,你到底去不去？,Rốt cuộc bạn có đi không?,Communication,,Intermediate,Medium,adverb - common adverb
zh,VOCABULARY,难道,nándào,chẳng lẽ,难道你不知道吗？,Chẳng lẽ bạn không biết sao?,Communication,,Intermediate,Medium,adverb - common adverb
zh,VOCABULARY,幸亏,xìngkuī,may mà,幸亏带了伞。,May mà mang theo ô.,Daily Life,,Intermediate,Medium,adverb - common adverb
zh,VOCABULARY,难怪,nánguài,thảo nào,难怪他不高兴。,Thảo nào anh ấy không vui.,Communication,,Intermediate,Medium,adverb - common adverb
zh,VOCABULARY,总之,zǒngzhī,tóm lại,总之，要小心。,"Tóm lại, phải cẩn thận.",Communication,,Intermediate,Medium,adverb - common adverb
zh,VOCABULARY,因此,yīncǐ,vì thế,下雨了，因此没去。,"Trời mưa, vì thế không đi.",Communication,,Intermediate,Medium,adverb - common adverb
zh,VOCABULARY,于是,yúshì,thế là,他累了，于是休息。,"Anh ấy mệt, thế là nghỉ.",Communication,,Intermediate,Medium,adverb - common adverb
zh,VOCABULARY,然而,rán'ér,tuy nhiên,便宜，然而很好。,"Rẻ, tuy nhiên rất tốt.",Communication,,Intermediate,Medium,adverb - common adverb
zh,VOCABULARY,不过,búguò,nhưng mà,好吃，不过太贵。,"Ngon, nhưng mà đắt quá.",Communication,,Intermediate,Medium,adverb - common adverb
zh,VOCABULARY,否则,fǒuzé,nếu không thì,快点，否则会迟到。,"Nhanh lên, nếu không sẽ muộn.",Communication,,Intermediate,Medium,adverb - common adverb
zh,VOCABULARY,尽量,jǐnliàng,cố gắng hết sức,尽量早点来。,Cố gắng đến sớm.,Daily Life,,Intermediate,Medium,adverb - common adverb
zh,VOCABULARY,至少,zhìshǎo,ít nhất,至少要一个小时。,Ít nhất cần một tiếng.,Daily Life,,Intermediate,Medium,adverb - common adverb
zh,VOCABULARY,仍然,réngrán,vẫn còn,他仍然在工作。,Anh ấy vẫn đang làm việc.,Daily Life,,Intermediate,Medium,adverb - common adverb
zh,VOCABULARY,始终,shǐzhōng,trước sau như một,她始终很努力。,Cô ấy luôn rất nỗ lực.,Daily Life,,Intermediate,Medium,adverb - common adverb
zh,VOCABULARY,逐渐,zhújiàn,dần dần,天气逐渐变冷。,Thời tiết dần trở lạnh.,Daily Life,,Intermediate,Medium,adverb - common adverb
zh,VOCABULARY,不断,búduàn,không ngừng,他不断进步。,Anh ấy không ngừng tiến bộ.,Daily Life,,Intermediate,Medium,adverb - common adverb
zh,VOCABULARY,偶尔,ǒu'ěr,thỉnh thoảng,我偶尔喝咖啡。,Thỉnh thoảng tôi uống cà phê.,Habit,,Intermediate,Medium,adverb - common adverb
zh,VOCABULARY,随时,suíshí,bất cứ lúc nào,你可以随时来。,Bạn có thể đến bất cứ lúc nào.,Daily Life,,Intermediate,Medium,adverb - common adverb
